step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities
445	2735	9775	293	2442	7.148080348968506	293,267,236,199,192,186,169,152,126,101,102,140,101,73,57,55,51,27,33,40,17,14,8,14,5,11,7,10,14,4,5,0,5,2,4,2,4,7,2,	47.0	0.616272569369978	542	5.0461254	213	5	5.0461254	494	5.536437	205	82880	1	132726	18.571436	0,293,69,39,16,12,11,3,5,4,1,2,4,1,3,0,1,0,0,2,1,1,2,1,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,	0.925973325658521	0.9183401155146824	1	0.9183401155146824,
446	2736	9747	297	2439	7.125	297,268,242,190,192,177,186,139,131,98,117,127,108,68,53,49,61,34,33,38,10,15,14,7,8,8,8,11,9,6,3,2,4,4,2,2,8,5,2,	43.0	0.6173444176901393	548	4.9927006	233	12	4.9927006	499	5.482966	209	82880	1	132744	18.420708	0,297,68,38,19,11,13,2,7,3,1,3,4,1,1,0,1,0,1,0,1,2,1,1,1,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9280251531280087	0.9169266899042117	1	0.9169266899042117,
447	2739	9777	302	2437	7.139101982116699	302,262,240,189,195,178,175,154,122,112,106,136,109,56,47,52,75,35,26,41,10,16,10,8,8,9,9,14,4,7,1,4,1,4,3,6,4,9,	43.0	0.6172033204702531	552	4.9619565	233	14	4.9619565	503	5.445328	211	82880	1	133234	18.307806	0,302,68,40,16,11,12,2,8,3,1,3,4,0,2,0,1,0,1,0,2,3,0,1,0,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9282297473612439	0.9172094629539113	1	0.9172094629539113,
448	2744	9823	295	2449	7.159620761871338	295,258,251,192,184,183,170,159,123,111,109,128,117,65,47,43,76,46,27,36,17,5,11,9,6,7,11,10,11,5,3,1,3,2,3,8,6,6,	43.0	0.6190903245078972	546	5.025641	339	2	5.025641	497	5.5211267	208	82880	1	133602	18.3051	0,295,67,39,19,9,14,2,7,4,1,3,4,0,2,0,1,0,2,0,1,3,0,1,0,0,2,0,0,1,1,0,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9149764742073432	0.9181367322653443	1	0.9181367322653443,
449	2747	9860	292	2455	7.178740501403809	292,263,245,188,195,183,158,161,123,119,105,131,113,74,37,55,66,49,33,37,12,8,7,9,8,9,11,11,6,8,2,2,0,4,5,7,6,4,1,	42.0	0.6171952908431688	542	5.068266	272	2	5.068266	498	5.516064	208	82880	1	133694	18.250898	0,293,67,45,18,9,13,2,7,4,1,2,4,0,2,0,1,1,0,0,1,4,0,1,0,0,2,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9232801204695369	0.9181949473151513	1	0.9181949473151513,
450	2756	9889	295	2461	7.176342487335205	295,257,251,179,206,181,159,159,130,121,104,120,118,76,44,57,63,48,27,37,16,6,8,11,9,6,16,8,2,7,8,0,2,6,5,8,2,1,1,2,	42.0	0.6217012997605903	545	5.056881	214	5	5.056881	500	5.512	205	82880	1	134165	18.157787	0,295,67,42,19,11,13,2,7,4,1,1,5,0,2,0,1,1,0,0,1,1,2,3,0,0,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.935754638648975	0.9177331929773899	1	0.9177331929773899,
451	2757	9879	308	2449	7.16648530960083	308,255,247,185,188,191,146,167,132,125,105,120,113,64,55,56,55,43,41,37,16,9,9,9,8,3,15,7,6,10,3,3,3,4,8,6,1,1,1,1,1,	42.0	0.6217290325486422	553	4.985533	215	5	4.985533	509	5.416503	204	82880	1	134360	17.983463	0,309,64,40,16,12,14,2,7,4,3,1,3,0,4,0,2,0,0,0,2,1,2,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9313038612437721	0.9172160026696541	1	0.9172160026696541,
452	2760	9871	312	2448	7.152898788452148	312,256,248,187,186,185,143,160,134,146,102,112,113,70,54,47,60,40,38,40,22,11,6,5,10,8,11,11,5,5,6,2,2,7,4,5,3,1,3,	47.0	0.6134730168894104	552	5.0	288	14	5.0	508	5.4330707	202	82880	1	134836	18.04939	0,313,57,42,15,13,11,3,10,2,3,1,5,0,3,0,2,0,0,0,2,2,1,0,0,0,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9082080323355955	0.9180291118615218	1	0.9180291118615218,
453	2761	9849	320	2441	7.134371757507324	320,256,244,190,184,184,145,158,134,131,115,113,122,64,45,59,58,36,34,41,18,10,11,9,8,10,9,7,8,3,6,2,6,8,3,2,1,3,2,2,	68.0	0.6116104663424726	556	4.9658275	402	14	4.9658275	517	5.3404255	197	82880	1	135121	17.71272	0,320,60,41,14,12,13,3,9,2,4,3,4,0,2,0,2,0,0,0,3,1,0,1,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.8780652426727383	0.9148571751036357	1	0.9148571751036357,
454	2767	9911	314	2453	7.163715362548828	314,267,232,194,174,179,164,167,116,138,125,107,114,71,47,70,55,33,28,41,21,13,8,5,11,4,10,12,3,9,6,7,7,2,3,0,2,2,2,3,1,	55.0	0.6112014905505728	554	4.994585	403	2	4.994585	511	5.4148726	190	82880	1	135443	17.832888	0,315,59,41,16,12,11,3,8,1,4,3,3,1,3,0,2,0,0,1,2,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,	0.8766616571270012	0.9192147108559904	1	0.9192147108559904,
455	2771	9998	308	2463	7.216167449951172	308,266,219,197,166,201,155,176,125,127,115,126,110,72,51,62,58,39,22,42,26,11,7,5,10,7,14,11,2,5,8,7,3,2,3,2,0,3,5,3,	55.0	0.6140874170454853	543	5.103131	404	2	5.103131	503	5.5089464	190	82880	1	135731	18.066814	0,308,60,37,15,16,10,3,8,2,3,3,3,1,2,0,2,1,1,0,2,1,2,1,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,	0.87709312216514	0.920226713876481	1	0.920226713876481,
456	2772	10088	299	2473	7.278499126434326	299,271,218,201,163,205,153,176,129,117,94,149,113,70,54,60,50,44,25,41,20,16,7,11,6,10,16,11,2,6,8,4,5,0,3,0,2,4,3,4,2,	53.0	0.6132344285101615	536	5.171642	335	2	5.171642	500	5.544	192	82880	1	135839	18.105349	0,300,67,32,16,19,10,3,8,1,3,2,3,2,2,0,2,0,1,0,3,3,0,0,1,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,	0.9127489944161479	0.9186646605824335	1	0.9186646605824335,
457	2774	10115	309	2465	7.292717933654785	309,273,215,190,171,188,156,174,134,112,102,150,112,65,71,56,53,38,19,41,18,21,12,14,5,5,11,14,6,6,5,3,3,4,2,1,0,2,5,5,3,	42.0	0.6104799278372459	551	5.034483	274	2	5.034483	507	5.4714003	196	82880	1	136147	18.009897	0,311,66,29,18,16,12,1,9,2,2,3,3,1,2,0,4,0,1,0,3,0,0,1,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9303799191160228	0.9090926906076886	1	0.9090926906076886,
458	2779	10189	302	2477	7.332853317260742	302,283,207,195,178,184,156,159,141,117,94,135,130,75,61,64,49,36,19,48,25,17,13,13,5,3,16,9,6,2,5,7,3,1,2,1,2,2,5,7,2,	45.0	0.6073529498218355	544	5.1084557	364	2	5.1084557	501	5.546906	202	82880	1	136634	18.04728	0,302,71,27,19,14,12,3,8,3,3,3,1,2,2,0,3,0,0,0,3,0,0,0,2,1,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9198995208057203	0.9048735643804876	1	0.9048735643804876,
459	2786	10286	302	2484	7.384063243865967	302,278,207,187,192,178,158,152,146,113,120,114,122,89,69,64,44,28,24,50,20,25,12,13,2,4,16,14,5,4,1,6,1,2,4,1,0,1,10,7,1,	47.0	0.6101405547538984	545	5.1119266	366	2	5.1119266	504	5.5277777	209	82880	1	136979	18.055449	0,306,71,27,18,14,9,8,7,3,2,3,1,2,2,0,3,0,0,0,2,1,0,0,1,1,0,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9200740977969809	0.9213941226479763	1	0.9213941226479763,
460	2789	10303	306	2483	7.388311386108398	306,271,208,195,183,187,152,158,131,128,129,118,105,92,63,58,47,32,27,43,21,21,23,9,5,7,14,13,6,5,2,1,2,2,3,1,2,3,10,4,2,	47.0	0.6127664012362892	547	5.09872	290	2	5.09872	502	5.555777	213	82880	1	137144	18.229078	0,306,71,26,17,14,10,6,7,4,2,2,2,1,3,0,3,0,0,0,2,1,0,0,1,1,0,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9295702346438567	0.9224686552444895	1	0.9224686552444895,
461	2792	10348	304	2488	7.412607669830322	304,275,209,192,189,180,144,163,134,133,135,114,100,92,57,62,46,39,22,36,24,18,21,15,11,7,14,14,1,8,2,4,1,2,0,5,2,2,6,7,2,	47.0	0.6133748154602359	547	5.1042047	330	2	5.1042047	503	5.550696	213	82880	1	137602	18.251259	0,305,73,27,13,16,13,4,7,4,2,2,2,1,3,0,3,0,1,0,2,1,0,1,0,1,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9245598737943486	0.9215996736455002	1	0.9215996736455002,
462	2793	10404	300	2493	7.450053691864014	300,271,218,190,185,182,149,148,133,148,124,113,105,84,70,69,46,32,19,36,25,15,25,8,16,13,16,12,3,3,5,1,2,3,5,1,3,3,6,6,	44.0	0.617082816216714	548	5.0967155	314	2	5.0967155	497	5.619718	214	82880	1	137726	18.407633	0,300,67,32,13,16,12,4,7,4,2,2,3,1,3,0,3,2,1,0,1,1,0,0,0,1,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9268293913218553	0.9203065529760321	1	0.9203065529760321,
463	2801	10431	297	2504	7.448054313659668	297,279,224,186,188,191,132,138,144,135,138,110,107,70,75,77,49,42,19,34,18,18,19,12,23,20,10,3,10,2,2,0,1,3,3,2,5,8,5,2,	45.0	0.6179580906247609	549	5.1020036	251	0	5.1020036	497	5.6358147	211	82880	1	138084	18.414858	0,297,69,32,13,16,12,7,5,5,2,2,1,1,4,1,2,2,1,0,1,1,0,0,0,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9403258344013573	0.9156782837996961	1	0.9156782837996961,
464	2803	10436	308	2495	7.44630765914917	308,266,227,195,183,176,129,157,138,120,138,123,106,77,75,76,56,33,23,36,23,12,13,18,15,18,18,7,4,0,3,4,1,0,1,3,7,13,1,	45.0	0.6205555859962165	552	5.0778985	251	0	5.0778985	505	5.550495	210	82880	1	138499	18.273981	0,308,69,29,15,15,11,6,6,3,2,3,1,3,3,0,3,2,1,0,1,1,0,0,0,1,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9399009987099809	0.9191220711071629	1	0.9191220711071629,
465	2808	10457	306	2502	7.448005676269531	306,261,238,193,179,170,139,147,147,127,135,117,107,87,71,73,58,31,27,34,20,18,14,18,6,25,15,8,2,1,2,5,3,1,5,5,8,5,	45.0	0.6200211589346498	549	5.114754	251	0	5.114754	505	5.560396	204	82880	1	138551	18.243416	0,308,69,28,16,15,12,4,7,3,1,2,2,3,2,2,4,1,1,0,1,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.938430362444874	0.9206177652587811	1	0.9206177652587811,
466	2807	10471	304	2503	7.460634231567383	304,266,236,184,176,176,144,152,139,133,126,133,94,93,59,88,49,34,25,35,19,20,10,15,12,20,13,7,7,3,3,3,4,4,4,7,9,1,	44.0	0.6154542052639265	546	5.1410255	253	0	5.1410255	501	5.6027946	202	82880	1	139042	18.32037	0,305,66,27,19,15,12,4,7,3,2,2,3,2,2,0,3,1,2,0,2,1,0,1,0,0,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9370200378156757	0.922939820027284	1	0.922939820027284,
467	2813	10524	309	2504	7.48240327835083	309,259,235,185,178,165,144,170,133,137,112,141,112,89,66,61,58,35,34,30,14,21,9,16,9,20,14,11,8,2,4,1,3,8,4,11,3,2,	43.0	0.6187905328809492	548	5.1332116	386	2	5.1332116	504	5.5813494	203	82880	1	139250	18.321768	0,309,65,27,18,15,14,3,6,3,4,3,3,1,1,1,1,0,4,0,1,0,2,0,1,0,2,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9102591120027388	0.9209319757587252	1	0.9209319757587252,
